13181|a5|Hayk’aqmi yachanki
13182|a1|Rodolfo wasipi  kashan
13183|a5|Kunanraqchu llank’aq tukushanki͍
13184|a6|Wakinchá kusikuranku
13185|a2|Wakinchá kusikuranku
13186|a6|Qapariqtinñan khatatatayta saqerun
13187|a1|Llulla
13188|a2|May ashkha llamayuqmi chay runaqa kasqa.
13189|a2|Apinquya ruruqa qhuñaman rikch’akuq mikhuyniyuqmi
13190|a6|Risisqaypa siminqa rakhullaña
13191|a5|Mana samayniyuq kanankukama wayllunakurqanku. aswanpas mana kutichinakuspa.
13192|a2|Masa turuwanmi llank’asaq
13193|a2|Onqosqa warmikunaqa manan yawarchakunkuñachu
13194|a6|Alqoqa kirunta llaqwakuspan hampikun
13195|a5|Chayaramuqtiykin kusisqa kashani
13196|a2|Wakin uywakunaqa tawa chakiyuqmi
13197|a2|Sarpha
13198|a1|Añay sinchi llank´ananman, Maggie wak suyuta llank´aq rinqa.
13199|a5|Kay teqsi muyupi kanmi huk suyashan hukta.
13200|a5|Rodolfo qochaman wichan chaymanta llaqtaman kutin
13201|a2|Respetuwan
13202|a2|Anselmo Juanpiwan sara t'ipiq rinqaku
13203|a6|Qankuna illapachay p’unchaw rimankichis
13204|a5|Paykuna lloq’e punkukama rinku
13205|a2|Payanku waqan
13206|a2|Yachay sapa wawakunaqa manan hayk'aqpas yarqaytaqa muchunqakuchu
13207|a6|Runtuq yuraqllanta yuraq phosoqu kanankama qaywina
13208|a2|Noqanchisqa Peru apu suyupin paqariranchis
13209|a1|Chayaramuqtiykin kusisqa kashani
13210|a1|Ñuqñu
13211|a6|Ashkhata mikhurparini
13212|a2|Paykuna qochamanta rit’i orqokama purinku
13213|a1|Manan hayk´aqpas onqosqa runakunamantaqa asikunachu
13214|a5|Runakunaqa sawnanallayuqpuni puñunchis
13215|a6|Llant’ata rantirani
13216|a5|Suyu
13217|a5|Payllaña purichun
13218|a6|Such’iq qaranqa wirallaña
13219|a1|¡Amapuni wawataqa sapallantaqa saqinkichu, rikunkipuni, unumantaq urmaykurkunman!
13220|a2|¡Yanqamanta tumpasqa qhepamanqa, llapan ch´uyanchakuqtinqa sumaq kusikuymi! 
13221|a6|Lawakunataqa k’aspi wisllawan qaywispakama wayk’una.
13222|a2|Harawiqa runaq kunkan ch´uya rimaymi| Huk t´oqway wakin munaymanta.
13223|a5|Hukniray asikuymi karan, pasaqpaq thakta qon.
13224|a2|Ch’uya
13225|a1|¡Wataq imaymana wiñayninkunata munawaq, aswanpas cheqaqpuni kan, samana killata llapan munanku!
13226|a5|Nishuta ruphaykamushan icha tutaykuymanqa chikchiramunqa
13227|a2|Qankuna turaykichiswan asirankichis
13228|a2|Paqarinmi sunkhaytaqa rutukusaq
13229|a6|Suqta uyayuq pirwaqa machina sutiyuq
13230|a6|¡Wañuy, saqraq sutinpi llapan nina pacha, ñakayki!
13231|a6|Kunchanku michin
13232|a2|Llapanku tiyashanku
13233|a5|Chirichay
13234|a6|Wawakunaqa raymi p’unchawkunapi sumaq yarawikunata yarawinku
13235|a1|Llusk’a llusk’allaña mayu
13236|a6|Kuchuq kiruqa aycha kuchunapaq
13237|a5|Wasita qhaway
13238|a5|Haya
13239|a2|Huk tawa k’uchuqa tawa k'uchuyuqmi
13240|a6|Kusikunapaq ruwaykunatan kunan ruwasunchis
13241|a2|Pedron llank’ashan
13242|a1|Ch’aqwa
13243|a2|Masa turuwanmi llank’asaq
13244|a5|¡Wataq imaymana wiñayninkunata munawaq, aswanpas cheqaqpuni kan, samana killata llapan munanku!
13245|a1|Pacha q´oñiriyqa, pacha kuyuyqa llapan kawsayninchispaq manapunin allinchu kanman.
13246|a2|Taki
13247|a2|Chunka runakuna rimanqa
13248|a5|Manan castellanuta rimanichu
13249|a6|Llaqta ayllukuna sapa kuti rimapakunku ruwayninkumanta.
13250|a1|Phiña
13251|a6|Qosa
13252|a6|Wakin runakunaqa  kikinninkuwan allin kayqa aswan sumaqpunin  ninkun.
13253|a1|Mikhunata khuchiman wikch’uykuy
13254|a5|Turukunaqa ishkay waqrayuqmi, ichaqa tarukakunañataqmi tawa waqrayuq
13255|a6|Qosqopi wakin runakunan sumaq wasikunata qespichiranku
13256|a5|Maqay, t´ipiy chaykunawanmi wawakunata uywaranku.
13257|a1|Riksisqaykunaqa llapanmi hawa llaqtakunapi llamk’aq yachachiqkuna kanku
13258|a2|Chhullimanta, ch´oqhumanta hampikunapaq allin.
13259|a1|Imatapas runa ruwaqtin, manan phiñachinqachus chayta suyanchu
13260|a2|Waka qaramantan tinya ruwakun
13261|a2|Asikullaq runapiqa amapunin sonqoykita churankichu.
13262|a5|Taytay mamaypiwan llank’anku
13263|a1|Papata Rosa rantinqa
13264|a5|Tusuqkunaqa sapallankun kanku| huk qharin puchun.
13265|a5|Payqa allin runan
13266|a2|Killachay p’unchawpi llank’ani
13267|a2|Ñak’arichiq
13268|a1|Hatun t´oqomanmi millay runakunaqa wañusqa runaq kurpunkunata chanqaykusqaku.
13269|a6|Papa tarpuymanta patarata mashkasunchis
13270|a6|Ruphachiy
13271|a6|Uwihakunaqa pampapi kasharqanku
13272|a2|Llant´a
13273|a1|Manan pipas yachayta munanchu
13274|a6|Qellakuy
13275|a5|Muyu muyu wayraqa hallp´ata huqarisparaq muyun.
13276|a6|Mana pipas tusunchu
13277|a5|Rakhu
13278|a6|Anna makiyta hap´ishawan, chaymi kallpayuq kani
13279|a2|Runakunaqa sawnanallayuqpuni puñunchis
13280|a1|T'aqllay
13281|a1|Payqa Juliacapi paqariran.
13282|a1|Pichinku
13283|a1|P'achaykiwan churakuy
13284|a2|Raphikunataqa k´ashkachinawanmi kikinpura k´askachikun.
13285|a1|Yachaqkunaq samanan killakunaqa ishkay killan kan, kamay killamanta poqoy killakama.
13286|a6|Mana allin kawsaykuna kaqtinqa awkinchiskunata tapurikusunchis
13287|a5|Mana yuyayniyuq runakuna rimayninkuta  churayta munanku wakinman cheqninan kanan
13288|a6|Chhullimanta, ch´oqhumanta hampikunapaq allin.
13289|a6|Illa
13290|a5|¡Maqanakuymanta mana allin kawsaymanta ayqekuyqa ancha sumaqpunin!
13291|a5|Manan pipas llakikuytaqa munanchu, ichaqa allinta yachanchis saqenanchis kusikunapaq.
13292|a1|Alqoyki aychayta qechurpariwan
13293|a1|T’ikariy
13294|a2|Alqoqa lliw kisutan mikhurapusqa
13295|a1|Arequipa t'antata qosqayki
13296|a1|Manan imatapas qonchu
13297|a1|Pisillaña yaku kasqa
13298|a6|Pachatupu
13299|a2|Riksisqayqa rimapayanan kashan
13300|a5|Manan kanchu huk p´anay huchaykimanta ichaqa huchasapa yuyayniyki.
13301|a5|K´ikllu
13302|a1|T'urumanta q'opatan ruwasharani, paran hark'aruwanku
13303|a2|Uywataqa allin ichhupi yakuq kasqanpin wataramunki
13304|a1|Lliw warmakuna rimanku
13305|a1|Chay ruwaynikiqa manan allinchu kashan
13306|a6|Hatun t´oqomanmi millay runakunaqa wañusqa runaq kurpunkunata chanqaykusqaku.
13307|a6|Phuyukuna teqsimuyupi qhawasqanchis wayrapi unu sut´ukunan tuytuqmi kanku
13308|a2|Mamay kusisqa kashan
13309|a1|Qan Lima llaqtapi kashanki
13310|a6|Huchachaq
13311|a1|Nishu
13312|a6|Tayta mamay llaqtaman purinku
13313|a1|Llaqtamanmi seqaykapunku
13314|a2|Huñunasqa rimaypa sonqonchayninqa ima ruwayninmi
13315|a5|Runaq aswan kusikuyninpiqa sumaq kaymi.
13316|a5|K'aytuqa nishu wata watallañan kashan
13317|a1|Mana ima nisqantapas yachanichu
13318|a6|Munayqa kawsayman sumaq allin kaytan yapan.
13319|a2|Q’ayma
13320|a6|Maypin rumi kashan
13321|a6|Asia hatun k´iruyuq karan, ch´umpi yawaryasqa llapan kurpunpi.
13322|a6|Qawalayay
13323|a2|Yaraqayqa cheqaqpunin sichus wakin wak runakunata  mikhunapaq qhawan.
13324|a5|Imatapas runa ruwaqtin, manan phiñachinqachus chayta suyanchu
13325|a5|Qhachunniyqa sumaq alakhayuqkunatan llikllata awan
13326|a6|Watuchi
13327|a1|Rit’ipi pukllanchis
13328|a6|P’unchawniypiqa uña khuchi kankata tamalniyuqta sumaqllataña wayk’usqaq.
13329|a2|Harawi
13330|a6|Mula chillinaqa chaki utipaqmi chanin hampi kasqa
13331|a6|Suchi
13332|a1|Payqa Lima llaqtapi tiyan
13333|a1|Chinkakuq
13334|a2|Wakin sipaskuna purinku
13335|a6|Samán llaqta kayllapi huk orqo Imarukus sutuyuq kan .
13336|a5|Alfabetización Poloniapi manan kay watakunapi t´ikrakunchu.
13337|a2|Ch’aqipaqqa ch’uñuta pisillata ñut'una
13338|a6|Llapanchis wayk´unchis
13339|a6|Ñañantinpura munanakunku
13340|a2|Mana hampisqa k’irinchisqa qhelliwanmi q´eyachakun
13341|a5|Ichhu chakantapas rillasunchismanmi
13342|a6|Qolqesapa runaqa qorimanta otaq qolqe alakhamanta kirunta churachikun
13343|a5|Arequipamantan kani
13344|a5|Mana pipas tusunchu
13345|a5|Noqanchis p’achakusunchis
13346|a2|Huñunasqa rimaypiqa soqta simikuna tarikun.
13347|a6|Q’ayma
13348|a6|Phushkasqaymantaqa chanintan haywaripuwan
13349|a6|T´oqo
13350|a1|Kunan warmikunaqa manañan wayliyata riksinkuchu
13351|a1|Maqlla qharikunaqa warmimanta p’achasqa tusunku.
13352|a6|Pukllanaykiraykun hamunki
13353|a1|Chirapa niypas, k’uychi niypas kaqllan
13354|a2|Manan taytay takirqanchu hinaqa puñuran
13355|a6|Ama suwaspa llank'aychis
13356|a5|Orqo paqochakunaqa orqopin mikhunku chinakunataq pampapi uñankunawan kushka
13357|a1|Llaqtaypi wakata, khuchita, qowita, k´ankata, washwatawan uywanku.
13358|a6|Pay taytaywan wasikama purin
13359|a2|Puka layuq saphinqa allinmi ukhu onqoymanta hampiwananchispaq
13360|a6|Kay llaqtamanta kani
13361|a2|Uywanakuy
13362|a2|Pay qollana
13363|a6|Mana hampisqa k’irinchisqa qhelliwanmi q´eyachakun
13364|a5|Kuchuy
13365|a5|Kay pachapi nishu sipinakuy kan, ichaqa manapunin waylluyta sipinahinachu
13366|a1|Ayrampu ruru hampi unuqa tukuy onqoy hampinapaqmi allin
13367|a1|Chay ishkay erqeqa qaraywahina thallasqaku
13368|a6|Uyaytan uphakusaq
13369|a5|Papa tarpuymanta patarata mashkasunchis
13370|a6|Wawakunaqa ishkay ishkaymanta tusunku
13371|a6|Chay isankaqa mana aysanayuqmi
13372|a1|Raphi watuchi millay q´aya hamuqta nisqa| wasi qhepallapi wañuyqa pakakushan
13373|a5|Mesa patapi tiyakushan
13374|a1|Chaninta imatapas ruwan
13375|a6|Qhepa p'unchawkunapi icha llaqta umalliq kayman
13376|a6|Puka
13377|a2|Raymipi ashkha warmim kan.
13378|a2|K’ankaq mana sarusqan wallpaq runtunqa manas chiwchinmanchu.
13379|a2|Runakuna mana mikhuna mikhunankupaq kanchu, ñanpin qolqeta mañakunku.
13380|a5|Kurkunchista maqllispaqa qhashqa rumichawanmi thupananchis
13381|a5|Allintan p'achaykitaqa t'aqsanayki
13382|a4|Aqha
13383|a2|Tarpuq sara saramanta wasiman phawan
13384|a2|¡Maqanakuymanta mana allin kawsaymanta ayqekuyqa ancha sumaqpunin!
13385|a1|Kawsaynin
13386|a1|Kay k'ushkuta sipiruychis, kankasunchismi
13387|a6|Noqa wawqeywan pukllani
13388|a2|Chay wallpakunata puñuchiy
13389|a6|Qasasqa ch’uñutaqa allinta saruspa ch’akichina| murayataqa mana sarunachu.
13390|a2|Anna makiyta hap´ishawan, chaymi kallpayuq kani
13391|a5|Wawakuna: paqarinpaqqa kay phishqa yapaykunata ruramunkichis
13392|a5|Ñanpi wakata qatirani
13393|a2|Yachaqkunaq samanan killakunaqa ishkay killan kan, kamay killamanta poqoy killakama.
13394|a5|Llaqtakunapi, asnapata rantiqtinchisqa,  asnapawanmi yapawanchis
13395|a6|Manan castellanuta rimanichu
13396|a5|Kayqa sapa ishkay p'unchawmi kaqlla ruwakun
13397|a5|Qosqopi wakin runakunan sumaq wasikunata qespichiranku
13398|a1|Pukllanaykiraykun hamunki
13399|a2|Qaqa qaqapiqa manan pipas tiyanchu
13400|a6|Kay tikapa chirunkunata yupay
13401|a2|Hallmay
13402|a2|Wawqenchiswan rimaranchis
13403|a1|Chakraypi oqata tarpuni
13404|a2|Runakunaqa mayninpi waqati kanku, kikin waqati kayqa mana allintan saqin
13405|a1|Imapas allillanmi kanqa
13406|a2|Uywa michiq llaqtakunaqa paqucha qarata mast’aykuspa samachisunki
13407|a6|Chay erqeqa asiqllaña
13408|a5|Ñawinchaytan paqarin yachachisqayki
13409|a2|¡Wataq imaymana wiñayninkunata munawaq, aswanpas cheqaqpuni kan, samana killata llapan munanku!
13410|a1|Kay mirachiypa yarquyninqa ch'usaqmi
13411|a1|Pisi kachiyuq kisuqa p’oshquyanmi
13412|a5|¿Pitaq tawa ñeqenpi chayaran?
13413|a1|Qhawakuy
13414|a2|Ichhuta hastawanqa ichhunawanmi kuchunchis
13415|a5|Uma nanay
13416|a5|Runa
13417|a1|Thaltuy
13418|a1|Ama k'uychita qawaychu
13419|a2|Wakaqa cebadata lliwta tukuy pampaman wikharapusqa
13420|a1|Masa turuwanmi llank’asaq
13421|a1|Puka layuq saphinqa allinmi ukhu onqoymanta hampiwananchispaq
13422|a6|Raphi
13423|a5|Raphi watuchi millay q´aya hamuqta nisqa| wasi qhepallapi wañuyqa pakakushan
13424|a5|Kunanmantaqa aman rimankichu
13425|a6|K'anchayay
13426|a2|Pichinchukunata warak'aspanku wasi qhawananta t'oqorusqaku
13427|a1|Noqaqa sara hinallataq mashwa chakrayuqmi kani
13428|a2|Tusuqaypi sayk´urani
13429|a5|Chay warmiqa llapallantan chiqnikun
13430|a5|Mana pipas kanchu
13431|a1|Wañuchiq
13432|a5|Qolla poqoy killapin kiwnaq q'omer rap'inkuna pallakun
13433|a5|Ch´aran llant'aqa manan rawranchu q'oshñitan sayarichin.
13434|a2|Ichaqa  runakunaq allin kayninqa kanman kikinkuwan kusisqa kaypischá.
13435|a2|Wawaykita q'epirikuy
13436|a2|Yuraq
13437|a6|Wayna sipaskuna hamuychis
13438|a6|Ñañaykiwan llamk´aranki
13439|a2|Noqaqa yachachiqniypa llapa rimasqanpi iñini
13440|a5|Llaqta amachaqpa llank'ayninta atiwaqmi mañakuyta
13441|a6|Mana rimayta atispa p´enqasqa, tiyanaypi tiyarani, llallisqa.
13442|a5|Makiypi k’irichayqa ña thanishanña
13443|a1|K´uychichay p’unchawtaqa hamunkipuni, chaytaq qunqawaq.
13444|a5|Qan sumaq harawikunata qhelqanki
13445|a2|Kaqninchiskunamanta yachasunchis
13446|a1|Waqaychasqa t'antaqa ch´akinmi
13447|a2|Yuraq palomaqa chaypin kashan
13448|a5|Qhawakuy
13449|a6|Manan imatapas qonchu
13450|a2|Sipaskunaqa tukuy niraq t'ikakunawanmi lawichunkuta alakhanku
13451|a6|Hallp´a pampata pichanapaqqa unuchatan ñawpaqtaqa hich'ana
13452|a6|Pachaq chikusqankuna
13453|a2|Noqayku wawaykuwan takiyku
13454|a2|Kaypi suyay niwanku
13455|a2|Churinchiskuna pukllan
13456|a5|Qoranawan ch’akmasaq
13457|a5|Sapanka wawan ishkay chakiyuq hinallataq ishkay makiyuq
13458|a5|Qheshwa uraymanta tunastaqaputukunapi orqomunku
13459|a6|Runakuna tukuy ima llank’aykunata ruwan
13460|a1|Warmi qharin puñusharanku
13461|a6|Mistikunaqa sunkhasapa niraqllapuni kanku
13462|a1|Mamaymi wayk´uyta yachachiwan
13463|a2|Inka awkikunaqa yachaysapataq kallpasapataq karanku.
13464|a6|Chiqninakuyqa manan allinchu, aswanmi allinmi llank'ay
13465|a1|Orqopi uywankunata michin
13466|a2|Antarata waqachispam saqra tusuytaqa tusunku
13467|a2|Atoqmanta huk willakuyta qhelqay
13468|a5|Kay saramanta apiqa pipullañan kashan
13469|a1|Risisqaypa siminqa rakhullaña
13470|a6|Llaqtamanmi seqaykapunku
13471|a1|Qankuna qhari willkaykichikwan mikhunkichis
13472|a1|Manan waylluytaqa huchapi t´ikachinachu.
13473|a5|Aqtoq mushkhiynin, llimp´in pampapi kshaspa supay millaypunin.
13474|a6|¡Amapuni wawataqa sapallantaqa saqinkichu, rikunkipuni, unumantaq urmaykurkunman!
13475|a1|Tarukakuna orqokunapi tiyan
13476|a5|Uywanakuy
13477|a5|Huk warmi takiran
13478|a1|Runakuna tukuy ima llank’aykunata ruwanku
13479|a5|Manarami mana sasa ashkha runapi infección  hap´iyta yachaykuchu
13480|a6|Wawqen puñun
13481|a1|Chunka uraskama suyasqayki
13482|a2|Llaqtaypi taytacha Euleteriota hatunchaspa raymichanku
13483|a1|Marthamanta allinpunin kasharqan ruwayninkuna allinpunin kay sasachaykunapi.
13484|a2|Hatun
13485|a2|Huk llaqtakunapiqa runaqa qallu qallutapas mikhunkun.
13486|a6|Taki
13487|a1|Imatachá payqa munan
13488|a2|Marthamanta allinpunin kasharqan ruwayninkuna allinpunin kay sasachaykunapi.
13489|a6|Millaykunata mushkhispa sasapunin hark´ay millayta kurpunchis ruwanman.
13490|a6|Paqarinmi mamakunap p’unchawnin| chaypin ancha kusikuywan rimarisaq
13491|a2|Manan mayqenpas waka kanchu
13492|a2|Ñawpaqta rikch'arin
13493|a2|Sapa p'unchaw qarpapayasqay t'ikachaykunaqa sumaqmi kashan
13494|a5|Mishk'i ruruq sach'akunaqa qowi akachawan wanuchasqan mishk'illataña rurun
13495|a5|Mayqentaq hamusqarí
13496|a5|Onqoy
13497|a2|Hatun pukllaypi kusikuypiqa llimp´itan munay kayta sapa p´unchay kawsaypi yapaykun.
13498|a6|Llaqtakunapi, asnapata rantiqtinchisqa,  asnapawanmi yapawanchis
13499|a6|Ñawpaqta rikch'arin
13500|a1|Killachaw
13501|a2|Noqa wakata michirani
13502|a2|Rivistata qhawashani
13503|a2|Sichus llakisqa runata rikuni chayqa, kuypuypin nanayninta tarini.
13504|a6|Yaku rupha kashan
13505|a1|Alqoykiqa hank'uypin kaniruwan
13506|a1|Orqo paqochakunaqa orqopin mikhunku chinakunataq pampapi uñankunawan kushka
13507|a5|Mana allintachu khuchun
13508|a2|Kurkunchista maqllispaqa qhashqa rumichawanmi thupananchis
13509|a6|Wawaypa yachachiqninwanmi rimaq risaq
13510|a5|Manchakuyta llallispa phiña kayta rikuchinchis, allin kayninchis yapakun.
13511|a5|Q’oñichiy
13512|a2|Juicion tukunankama wisq’asqa kanki
13513|a2|Huk payacha wirullata hanch'uq
13514|a2|Mana ima nisqantapas yachanichu
13515|a5|Manan taytay takirqanchu hinaqa puñuran
13516|a1|Anta situwa killapi rimanku
13517|a1|Wallpataqa chupanmantan hap’ina
13518|a6|Nishu q'eshwasqa q'aytuqa osqhayllan p´itikun.
13519|a6|Onqoy
13520|a5|Puka layuq saphinqa allinmi ukhu onqoymanta hampiwananchispaq
13521|a1|Huk payacha wirullata hanch'uq
13522|a5|Noqanchis yachaywasi ukhupi kashanchis
13523|a5|Murmu
13524|a5|Wañuchiq
13525|a5|Noqaqa yachachiqniypa llapa rimasqanpi iñini
13526|a1|Riksisqayqa rimapayanan kashan
13527|a6|Hukkaq watakunata kusisqa asikuspa tiyanki
13528|a5|Warmi qharikuna llank’anku
13529|a6|Kunturpas q’intichapas rapranta chapchispapuni hanayninta phawanku
13530|a5|Puna runakunaqa llama kunkamanta husut´ayuqmi puriranku
13531|a2|Llulla
13532|a6|Sara sarapi tuparanchis
13533|a2|Tayta intin sumaqta akchiyninwan k'anchaykuwanchis
13534|a6|Onqosqa warmikunaqa manan yawarchakunkuñachu
13535|a6|Qaqa qaqapiqa manan pipas tiyanchu
13536|a1|Noqaqqa ishkay ususiymi kan kinsa churiykunapiwan llapanpiqa phishqa.
13537|a6|Antarata waqachispam saqra tusuytaqa tusunku
13538|a6|Sach'a
13539|a1|Wawakunaqa sarnayuq alqowan pukllasqankumanta chay onqoyniyuq rikhurillankutaq.
13540|a5|Hayk’akama yupayta yachanki
13541|a6|T’impuchiy
13542|a1|Uma nanay
13543|a1|Chinkasqa runan kani| Allin yuyayniyuqmi  kallpayuqmi karani, ichaqa manan imatapas llaqtapaq ruwaranichu
13544|a5|¿Hayk´a tawa k'uchukuna tatkiyuqtaq kay hallp´a?
13545|a1|Ch’uya
13546|a2|Riksisqaykunaqa llapanmi hawa llaqtakunapi llamk’aq yachachiqkuna kanku
13547|a5|Wayk'usqa añutaqa qasachinan chaymanta  mikhuna
13548|a5|Ichhuta hastawanqa ichhunawanmi kuchunchis
13549|a1|Aychanmi mishk'illaña
13550|a6|T'urumanta q'opatan ruwasharani, paran hark'aruwanku
13551|a2|Ayrampu ruru hampi unuqa tukuy onqoy hampinapaqmi allin
13552|a2|Maypin rumi kashan
13553|a6|Sasachaykuna
13554|a2|Qorqoy
13555|a1|Manan pipas llakikuytaqa munanchu, ichaqa allinta yachanchis saqenanchis kusikunapaq.
13556|a2|Kay wasiqa wiñay wiñaypaq kachun
13557|a1|Mamantin risqa
13558|a2|Runa chakra ukhupi puriykachan
13559|a5|Alqoykiqa huklawmanmi uñankunata aparusqa
13560|a6|Sichus huk sumaq lawayuq chhullunkuta rikuni chayqa, manapunin mana mallinichu.
13561|a5|Maypi karanki
13562|a5|Hallmu
13563|a2|Sach'a
13564|a6|Sach'a
13565|a5|Kayman haykumuy
13566|a6|Masa masa purinkichis
13567|a2|Alqo uñaqa qanchis p’unchawmantam ñawinta kichan
13568|a2|Ch´aran llant'aqa manan rawranchu q'oshñitan sayarichin.
13569|a2|Chiri uchu mikhuypiqa kaw kaw churasqa kanpunin
13570|a1|Chakra tarpunaykupaq raymichayku
13571|a5|Watuchi
13572|a5|Ashkhata mikhurparini
13573|a2|Runakunaqa runakuna kanku runakuna kaynillankupi.
13574|a5|Imapas aynillan
13575|a1|Kanmi runakuna anchata yachankuman kikinkumanta wak runakunamantaqa.
13576|a2|Llaqta amachaqpa llank'ayninta atiwaqmi mañakuyta
13577|a6|Tiyuykin uywapi hamusqa
13578|a6|Llaqtaypi wakata, khuchita, qowita, k´ankata, washwatawan uywanku.
13579|a5|Wiksan ch´illan ukhu kuchusqakunan kashan, ch´akisqa k´irikuna, q´oyukuna kuchusqakuna.
13580|a6|Runakuna mana mikhuna mikhunankupaq kanchu, ñanpin qolqeta mañakunku.
13581|a6|Wasaymi anchata nanawan, yachaqwan kukata qhawachikamusaq
13582|a6|Muyu muyu wayraqa hallp´ata huqarisparaq muyun.
13583|a2|Truchakuna mayupi kashan
13584|a5|Mamay mukhuta tukuylawman apaykachashan
13585|a1|Manan yacharanichu pitanakunaq wañuyman apasqanta, sapap´unchay.
13586|a6|Munapayasqa runakunaqa mana allin rikusqan
13587|a6|Noqayku wawaykuwan takiyku
13588|a6|Mayqentaq hamusqarí
13589|a2|Ichhu chakantapas rillasunchismanmi
13590|a5|Manan huk cheqninakuy  teqsimuyupi tiyaymanchu.
13591|a2|Phiña
13592|a5|Hanaq pacha wichaypi kashan, nina rawray pachataq uraypi kashan
13593|a2|Manan uywakitaqa rikunichu
13594|a2|Pay taytaywan wasikama purin
13595|a6|Hawa llaqtakunapiqa imatapas yanapanakuspapuni ruwanchis
13596|a5|Onqosqa warmikunaqa manan yawarchakunkuñachu
13597|a2|Runakunaqa kallpawan otaq umalawan llank'aspapas pisipanchismi
13598|a5|Puno hallp´api huk hatun qocha kan,
13599|a2|Qellakuy
13600|a1|Runa simipiqa librotaqa ninchismi mayt'ukuna huñunasqa nispa
13601|a2|Suqta uyayuq pirwaqa machina sutiyuq
13602|a1|Pisqo
13603|a6|Alqoykiqa hank'uypin kaniruwan
13604|a2|Wakin runakunaqa  kikinninkuwan allin kayqa aswan sumaqpunin  ninkun.
13605|a6|Manan mayqenpas waka kanchu
13606|a6|Chunka runakuna rimanqa
13607|a5|Mana allin kawsaykuna kaqtinqa awkinchiskunata tapurikusunchis
13608|a2|Tupaq Amaru kuraq taytanchisqa awqa runakunamanta qespichiyta munaspas noqanchisrayku wañuyninta tarisqa.
13609|a6|Pedron llank’ashan
13610|a5|Warmi qhari tusun
13611|a2|Llant’ata rantirani
13612|a1|Huk willakuyta qhelqashani
13613|a6|Noqaqa yachay wasipi tinyata t'oqyachini
13614|a6|Watuy
13615|a6|Patuqa unupi tuytun
13616|a2|Quichwaruna
13617|a1|Sarpha
13618|a6|Pisi kachiyuq kisuqa p’oshquyanmi
13619|a6|Hampiq yanapaqkunaqa onqosqa machuchakunata payachakunata yanapanku mayninpi wañupunku.
13620|a1|Kay kuchunata pimanpas saqemuy
13621|a6|Manaraqmi imatapas ruwankuchu
13622|a1|Machaq
13623|a2|Wawqen puñun
13624|a2|Wist´u
13625|a1|Hallmay
13626|a5|Tayta mamay llaqtaman purinku
13627|a1|Hayk’aqmi yachanki
13628|a1|Hakuchu chuwispi pukllaykamusunchi
13629|a6|Sara chakramantaqa qorakunata saphintinta wikhana
13630|a2|Manan huk cheqninakuy  teqsimuyupi tiyaymanchu.
13631|a1|Ama moqonpi sirasqa waraykitaqa apaychu
13632|a2|Qanrayku ñak’arini
13633|a4|K'anchayay
13634|a6|Wawachaykiqa allintañan rimashan
13635|a6|Huk tawa k’uchuqa tawa k'uchuyuqmi
13636|a1|K’ankaq mana sarusqan wallpaq runtunqa manas chiwchinmanchu.
13637|a2|Llapallan wayna sipaskunata rimaykusaq
13638|a2|Huk warmiqa manan ukukuchu, payqa manan sach´a sach´ata ayqekunqachu.
13639|a5|Alqo uñaqa qanchis p’unchawmantam ñawinta kichan
13640|a2|Thaltuy
13641|a2|Mayu unu qoncho kaqtinqa qocha washwakunan k'uykakunata mikhun
13642|a2|Ayllu
13643|a5|Chay erqeqa asiqllaña
13644|a1|Aqowan, unuwan simintu qaywisqaqa utqayllan rumiyarqun.
13645|a5|Ama k'uychita qawaychu
13646|a1|Mamayta watukusqanki, anchatapuni añaychayki
13647|a5|Wist´u
13648|a5|Ch´usaq utaq ashkhapi sonqo, ¿Imaynapitaq t´aqakunman? Runakuna kanku, kikinninkupi, tukuy larupi sapallanku.
13649|a2|Kunturpas q’intichapas rapranta chapchispapuni hanayninta phawanku
13650|a6|Pedrowan Juanwanmi llaqtata rinku
13651|a1|Llasa
13652|a1|Chay saraqa mana allin chullusqaraqmi, chuchuraqmi kashan.
13653|a1|Qhelli
13654|a1|K’anas runakunaqa ch’eqchi p’achayuq kanku.
13655|a5|Noqaqa yachay wasipi tinyata t'oqyachini
13656|a1|Imapas aynillan
13657|a5|Ama qhelli makiykiwan mikhuychu
13658|a2|Runa
13659|a6|Runakunaqa chinlinyaq alakhayuqkunan tusunku
13660|a6|Sarpha
13661|a2|Chay isankaqa mana aysanayuqmi
13662|a6|¿Manachu winkuwan aqhataqa rakiwaq?
13663|a6|Chay qochamantas kuraq tayta mamanchis Manco Qhapaqwan Mama Oqlluwan lluqsimuq kasqaku
13664|a6|Kallpa
13665|a6|Chanin
13666|a6|Qhillqana raphita mamaywan rantichikusaq.
13667|a5|Papakunata wayk'usunchis
13668|a2|Noqamanta rimanku
13669|a1|Nishuta ruphaykamushan icha tutaykuymanqa chikchiramunqa
13670|a2|Chinkakuq
13671|a5|Hatun t´oqomanmi millay runakunaqa wañusqa runaq kurpunkunata chanqaykusqaku.
13672|a6|Runkhiy
13673|a6|Llaqtanchiskunapi orqokunaqa kawsayniyuqmi
13674|a1|Kuraq turayqa Qosqopi llank’an
13675|a1|Alqoqa lliw kisutan mikhurapusqa
13676|a6|Kullkuqa sach’a patakunamanta munayta takimun
13677|a1|Tiyuykin uywapi hamusqa
13678|a1|Hayk’akama yupayta yachanki
13679|a2|Kayman haykumuy
